mse_penalty,tol,breakpoint_reg,t_squared_objective,z_squared_objective,lower_bound,upper_bound
3.333333333333333,1e-09,1e-12,False,False,0.0434757691304789,
3.333333333333333,1e-09,1e-08,True,True,0.0488606745289822,1.0468383403235768
3.333333333333333,1e-09,1e-08,True,False,0.0488596392290197,
3.333333333333333,1e-09,1e-08,False,True,0.0488606800146204,
3.333333333333333,1e-09,1e-08,False,False,0.0434757712647797,
3.6666666666666665,1e-06,0.0,True,True,0.0488610044407048,
3.6666666666666665,1e-06,0.0,True,False,0.0488633448711358,
3.6666666666666665,1e-06,0.0,False,True,0.0488664166995264,1.6795652226852194
3.6666666666666665,1e-06,0.0,False,False,0.0445615459170106,1.9703811087785623
3.6666666666666665,1e-06,1e-12,True,True,0.0488610055256425,
3.6666666666666665,1e-06,1e-12,True,False,0.0488633448555414,
3.6666666666666665,1e-06,1e-12,False,True,0.0488664177168144,1.6795578563188664
3.6666666666666665,1e-06,1e-12,False,False,0.0445615459157556,1.970381108801038
3.6666666666666665,1e-06,1e-08,True,True,0.0488610077431515,
3.6666666666666665,1e-06,1e-08,True,False,0.048863501245814,
3.6666666666666665,1e-06,1e-08,False,True,0.0488664195675891,1.679546552546415
3.6666666666666665,1e-06,1e-08,False,False,0.0445615477722095,
3.6666666666666665,1e-09,0.0,True,True,0.0488606813117446,
3.6666666666666665,1e-09,0.0,True,False,0.0488598549448407,
3.6666666666666665,1e-09,0.0,False,True,0.048860671613584,
3.6666666666666665,1e-09,0.0,False,False,0.0445591063749079,1.970508175760227
3.6666666666666665,1e-09,1e-12,True,True,0.0488606781550522,
3.6666666666666665,1e-09,1e-12,True,False,0.0488598549494052,
3.6666666666666665,1e-09,1e-12,False,True,0.0488606707960106,
3.6666666666666665,1e-09,1e-12,False,False,0.0445591063649766,
3.6666666666666665,1e-09,1e-08,True,True,0.0488606798033821,
3.6666666666666665,1e-09,1e-08,True,False,0.0488598455226017,
3.6666666666666665,1e-09,1e-08,False,True,0.0488606740567286,
3.6666666666666665,1e-09,1e-08,False,False,0.0445591082432236,
4.0,1e-06,0.0,True,True,0.0488568490625226,2.358498967182721
4.0,1e-06,0.0,True,False,0.048868851342395,
4.0,1e-06,0.0,False,True,0.0488567685500164,1.046840901956057
4.0,1e-06,0.0,False,False,0.0454267097087227,1.9522288724389656
4.0,1e-06,1e-12,True,True,0.0488568498101994,2.3584940719806333
4.0,1e-06,1e-12,True,False,0.0488688513300471,
4.0,1e-06,1e-12,False,True,0.0488567693421461,1.0468409031263737
4.0,1e-06,1e-12,False,False,0.0454267097010637,
4.0,1e-06,1e-08,True,True,0.0488568529222053,
4.0,1e-06,1e-08,True,False,0.0488688543574611,
4.0,1e-06,1e-08,False,True,0.0488567732893022,1.0468409038580926
4.0,1e-06,1e-08,False,False,0.0454267114612961,1.952228872369776
4.0,1e-09,0.0,True,True,0.0488606750861893,
4.0,1e-09,0.0,True,False,0.0488599873801402,
4.0,1e-09,0.0,False,True,0.0488606745407557,
4.0,1e-09,0.0,False,False,0.0454223665350946,1.952326323239538
